,radius,thickness,mass,restitution,lateralFriction,spinningFriction,rollingFriction,starPosition,starVelocity,side
327,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.13]","([-0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
328,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.75]","([1.11, 0.46, 0.0], [-3.47, 8.33, -0.05])",SideSurface
329,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.15]","([0.01, -0.03, 0.0], [0.24, 0.07, 0.0])",SideSurface
330,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([-0.09, -0.03, -0.03], [2.73, -4.89, -2.28])",DownSide
331,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.93]","([0.06, 0.06, -0.0], [3.04, -3.22, 5.65])",UpSide
332,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.26]","([0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",DownSide
333,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.02]","([0.02, -0.04, -0.01], [3.67, 1.95, -1.63])",DownSide
334,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.44]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",SideSurface
335,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.37]","([0.1, 0.02, -0.12], [3.63, 4.92, 3.84])",DownSide
336,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([-0.2, -0.14, 0.21], [4.59, 2.66, 7.2])",DownSide
337,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.01]","([-0.05, 0.01, -0.07], [-5.48, -0.3, 4.19])",DownSide
338,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.25]","([-1.36, 2.19, 0.01], [-16.43, -10.24, -0.01])",SideSurface
339,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.8]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
340,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([0.61, 0.68, 0.0], [-5.1, 4.61, -0.0])",SideSurface
341,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([0.0, 0.0, 0.0], [0.0, 0.0, -0.0])",UpSide
342,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.58]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
343,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.74]","([0.0, 0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
344,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.67]","([-1.41, -1.64, 0.0], [12.31, -10.59, 0.01])",SideSurface
345,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.71]","([-0.02, -0.01, -0.01], [-1.72, 4.95, -4.74])",DownSide
346,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.1]","([0.19, -0.02, 0.16], [4.93, 6.62, -5.7])",UpSide
347,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.4]","([-0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
348,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.94]","([0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",DownSide
349,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.52]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",DownSide
350,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.69]","([-0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
351,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.39]","([-0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
352,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.56]","([-0.03, 0.19, -0.24], [-4.21, 5.05, 5.43])",DownSide
353,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.45]","([-0.05, -0.01, -0.0], [1.41, -4.14, 1.71])",UpSide
354,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.97]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
355,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.23]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
356,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.44]","([-0.03, 0.17, 0.0], [-1.28, -0.24, -0.0])",SideSurface
357,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.84]","([-2.97, -0.56, -0.0], [4.29, -22.35, -0.01])",SideSurface
358,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.26]","([-0.02, 0.04, -0.01], [-3.9, -2.18, -1.86])",DownSide
359,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.76]","([0.56, 1.08, -0.0], [-8.12, 4.27, 0.0])",SideSurface
360,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.24]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
361,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.07]","([0.11, -0.07, -0.03], [4.2, 5.84, 3.92])",UpSide
362,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.97]","([-1.78, 1.73, -0.01], [-13.03, -13.29, 0.0])",SideSurface
363,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.6]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",SideSurface
364,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.43]","([-1.73, -0.26, 0.0], [1.96, -12.99, 0.0])",SideSurface
365,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.56]","([1.74, -0.84, -0.0], [6.37, 13.06, 0.0])",SideSurface
366,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([-0.23, 1.62, -0.0], [-12.18, -1.75, -0.01])",SideSurface
367,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.75]","([-0.04, 0.01, -0.01], [-0.9, -3.67, -1.38])",UpSide
368,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.62]","([0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
369,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.13]","([-1.19, -0.79, -0.0], [5.93, -8.99, 0.0])",SideSurface
370,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.9]","([-0.04, -0.01, -0.01], [1.12, -3.82, -1.47])",DownSide
371,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.62]","([-1.2, 1.17, -0.0], [-7.38, -7.59, -6.14])",UpSide
372,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.98]","([0.0, 0.07, -0.02], [-5.07, 0.8, 2.08])",UpSide
373,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.64]","([0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
374,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.68]","([-0.41, 0.06, -0.14], [-2.37, -8.96, 7.18])",UpSide
375,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.48]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
376,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.09]","([-1.19, 2.61, -0.01], [-19.57, -9.02, -0.01])",SideSurface
377,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.94]","([-0.04, 0.03, 0.05], [-5.37, 0.56, -3.26])",DownSide
378,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
379,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.92]","([-0.04, -0.01, -0.01], [0.86, -3.74, 1.41])",UpSide
380,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.53]","([-0.06, -0.02, -0.03], [1.96, -5.38, -2.89])",UpSide
381,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.75]","([-0.76, -0.79, -0.02], [5.12, -4.91, -3.2])",UpSide
382,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.02]","([0.23, -0.1, 0.09], [3.22, -0.02, -8.8])",UpSide
383,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.72]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
384,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.81]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
385,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.16]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",SideSurface
386,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.24]","([0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",DownSide
387,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.34]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
388,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-0.07, 0.02, -0.09], [-5.18, -2.38, 3.37])",UpSide
389,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.1]","([-0.0, -0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
390,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.44]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
391,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.79]","([-0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
392,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.43]","([0.0, 0.0, 0.0], [0.0, -0.0, 0.0])",DownSide
393,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.48]","([0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
394,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.54]","([0.03, 0.02, -0.01], [-2.18, 3.08, -1.4])",UpSide
395,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([0.35, 1.02, 0.0], [-7.68, 2.61, -0.0])",SideSurface
396,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.68]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
397,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.14]","([-0.0, -0.11, -0.15], [2.06, 5.46, -4.7])",UpSide
398,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.6]","([0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
399,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.06]","([-0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
400,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.87]","([0.0, -0.0, 0.0], [0.01, 0.01, 0.0])",UpSide
401,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.72]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
402,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.29]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
403,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
404,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.13]","([0.45, 1.3, -0.01], [-9.74, 3.46, 0.0])",SideSurface
405,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.82]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
406,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.78]","([1.57, -0.29, 0.01], [2.2, 11.83, -0.01])",SideSurface
407,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.89]","([0.03, -0.04, 0.01], [2.68, 3.98, 2.2])",DownSide
408,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.81]","([-1.16, -1.28, 0.0], [9.62, -8.66, -0.01])",SideSurface
409,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.64]","([0.35, 0.17, -0.0], [-1.33, 2.6, -0.0])",SideSurface
410,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.2]","([-0.0, -0.0, 0.0], [-0.0, 0.0, 0.0])",DownSide
411,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.02]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",DownSide
412,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([0.54, 1.99, -0.0], [-14.66, 3.99, -3.79])",UpSide
413,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.03]","([-0.56, -1.68, 0.0], [12.64, -4.24, -0.0])",SideSurface
414,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([0.07, 0.02, -0.04], [0.18, 5.52, 2.62])",UpSide
415,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.25]","([0.27, 1.22, -0.0], [-9.17, 1.98, -0.0])",SideSurface
416,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.94]","([0.0, -1.36, 0.01], [10.19, 0.03, 0.01])",SideSurface
417,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
418,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.57]","([-0.02, 0.02, -0.0], [-1.37, -2.03, -0.79])",DownSide
419,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.39]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
420,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.37]","([-0.04, -0.05, 0.02], [5.38, -2.04, 3.09])",DownSide
421,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([0.07, 0.02, -0.06], [-3.91, 3.79, -2.63])",DownSide
422,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([0.03, 0.03, -0.01], [-2.65, 2.59, 1.37])",DownSide
423,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.91]","([0.01, 0.03, -0.03], [-5.11, -0.04, -2.72])",DownSide
424,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.81]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
425,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.8]","([0.04, -0.02, -0.01], [2.37, 4.99, -3.28])",UpSide
426,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.7]","([-0.04, 0.0, -0.01], [-0.1, -3.2, 1.08])",UpSide
427,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.15]","([-0.0, 0.03, -0.0], [-3.02, -0.27, -1.0])",DownSide
428,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.19]","([-0.69, 2.52, -0.0], [-18.24, -4.97, 5.55])",DownSide
429,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.62]","([-1.13, 0.25, -0.0], [-1.86, -8.47, -0.0])",SideSurface
430,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.06]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
431,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.2]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",SideSurface
432,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.53]","([-0.08, -0.14, 0.21], [-0.74, -6.37, -4.93])",UpSide
433,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.04]","([-0.0, -0.0, 0.0], [0.0, -0.0, -0.0])",DownSide
434,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.41]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",SideSurface
435,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.66]","([0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
436,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.32]","([0.0, -0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
437,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.11]","([-0.06, 0.18, 0.01], [1.11, -0.46, 9.63])",DownSide
438,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.13]","([-0.01, 0.35, -0.0], [-8.67, -0.6, -8.41])",UpSide
439,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.31]","([0.05, -0.13, -0.16], [1.69, 6.2, -4.3])",DownSide
440,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.53]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
441,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([0.02, 0.01, 0.02], [-0.58, 1.47, 0.5])",UpSide
442,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
443,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.68]","([1.76, 3.18, -0.0], [-23.97, 13.23, -3.03])",SideSurface
444,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.74]","([3.11, 0.71, 0.01], [-5.34, 23.35, -0.01])",SideSurface
445,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.83]","([-1.55, -2.24, -0.0], [16.81, -11.72, 0.01])",SideSurface
446,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.59]","([-3.48, 1.15, -0.0], [-7.82, -23.65, -11.71])",DownSide
447,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.94]","([0.07, -0.12, -0.1], [6.73, -0.66, 6.58])",UpSide
448,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.39]","([-1.01, 0.76, -0.0], [-5.64, -7.59, -0.0])",SideSurface
449,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.75]","([0.03, 0.04, -0.0], [-3.72, 2.82, 1.98])",DownSide
450,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.17]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
451,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.41]","([0.08, 0.21, -0.06], [-0.87, -3.27, -12.18])",UpSide
452,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.51]","([0.06, 0.07, -0.0], [-0.5, 0.43, -0.0])",SideSurface
453,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.09]","([0.03, 0.01, -0.0], [-0.58, 2.41, 0.78])",DownSide
454,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.16]","([0.01, 0.04, -0.01], [-3.43, 0.99, 1.25])",DownSide
455,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.34]","([0.02, -0.08, 0.05], [-3.49, 3.53, 5.74])",UpSide
456,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.46]","([-0.09, 0.03, -0.02], [-1.5, 2.03, 9.2])",DownSide
457,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.34]","([-0.59, -0.59, -0.0], [4.45, -4.42, -0.01])",SideSurface
458,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([-0.0, 0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
459,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.41]","([0.05, -0.02, -0.01], [1.58, 4.52, 2.01])",DownSide
460,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.92]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",UpSide
461,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.46]","([1.29, -0.5, -0.0], [3.73, 9.74, -0.0])",SideSurface
462,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.87]","([-0.03, -0.02, -0.01], [2.03, -2.7, -1.19])",DownSide
463,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.12]","([1.82, 0.83, -0.0], [-6.29, 13.63, -0.0])",SideSurface
464,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([-1.25, 0.14, -0.01], [-1.15, -9.36, 0.0])",SideSurface
465,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([-0.76, 1.21, 0.19], [-3.46, 5.16, 4.24])",DownSide
466,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.25]","([0.73, -0.24, 0.0], [1.81, 5.48, -0.0])",SideSurface
467,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.5]","([0.03, 0.01, -0.0], [-0.46, 2.56, -0.82])",UpSide
468,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.14]","([-1.67, 0.21, 0.0], [-1.61, -12.55, -0.01])",SideSurface
469,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.51]","([-0.16, -0.12, -0.03], [-1.57, -0.39, 9.66])",UpSide
470,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.51]","([0.15, -0.13, -0.15], [-3.69, 2.02, -7.96])",UpSide
471,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.45]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",DownSide
472,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.63]","([-1.04, 2.45, 0.0], [-17.2, -7.29, -7.14])",DownSide
473,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.13]","([0.0, -0.04, -0.0], [3.68, -0.08, -1.32])",DownSide
474,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.03]","([0.0, -0.0, 0.0], [-0.0, -0.0, 0.0])",UpSide
475,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
476,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.64]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
477,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.48]","([-1.09, -3.15, 0.0], [23.66, -8.24, 0.01])",SideSurface
478,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-0.0, 0.0, 0.0], [0.0, -0.0, 0.0])",UpSide
479,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.2]","([-0.01, 0.02, -0.0], [-2.09, -0.93, 0.72])",UpSide
480,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.81]","([0.58, 0.07, 0.0], [-0.46, 4.34, 0.0])",SideSurface
481,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.27]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
482,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.54]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
483,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.64]","([0.03, -0.04, -0.02], [4.89, 2.78, 3.21])",DownSide
484,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.7]","([1.99, -1.37, -0.01], [10.22, 14.99, -0.0])",SideSurface
485,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.81]","([-0.04, 0.01, -0.01], [-1.04, -3.52, 1.31])",DownSide
486,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
487,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.03]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
488,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.64]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
489,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.56]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
