,radius,thickness,mass,restitution,lateralFriction,spinningFriction,rollingFriction,starPosition,starVelocity,side
164,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([0.14, 0.11, -0.0], [-4.5, 6.62, -4.78])",UpSide
165,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.44]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
166,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.72]","([0.04, 0.05, -0.0], [-3.74, 3.4, -2.22])",UpSide
167,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.42]","([0.11, 0.04, 0.0], [1.23, -3.79, 6.38])",UpSide
168,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([-0.37, -0.5, 0.0], [3.76, -2.75, -0.0])",SideSurface
169,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.98]","([1.24, -0.61, 0.0], [4.57, 9.3, -0.0])",SideSurface
170,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.88]","([-0.01, -0.04, -0.0], [0.31, -0.07, -0.0])",SideSurface
171,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.86]","([0.01, -0.06, -0.06], [4.56, -2.98, 2.91])",UpSide
172,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.21]","([0.01, 0.03, -0.03], [-3.14, 3.73, 2.59])",DownSide
173,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.56]","([0.0, 0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
174,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.13]","([0.0, 0.03, -0.0], [-2.89, 0.18, -0.95])",UpSide
175,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.77]","([-0.03, -0.03, -0.01], [2.56, -2.26, -1.21])",UpSide
176,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.49]","([0.01, 0.06, -0.05], [-4.59, -2.57, -2.73])",UpSide
177,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.27]","([-0.01, -0.03, -0.0], [2.11, -0.96, -0.72])",DownSide
178,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.35]","([0.04, -0.02, -0.02], [1.29, 4.79, -2.29])",UpSide
179,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.18]","([0.01, 0.08, -0.06], [-6.2, -2.07, -4.21])",DownSide
180,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.77]","([2.75, 1.83, -0.0], [-13.73, 20.71, 0.01])",SideSurface
181,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.54]","([-0.0, 0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
182,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.95]","([0.02, -0.03, -0.01], [2.69, 1.78, 1.12])",UpSide
183,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.63]","([-0.22, 0.19, 0.13], [-4.69, 0.39, -8.95])",DownSide
184,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.24]","([-0.05, 0.01, -0.01], [-0.68, -4.74, -2.12])",UpSide
185,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([-0.39, 0.1, -0.07], [-0.34, -10.83, -10.6])",UpSide
186,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.33]","([0.06, 0.04, -0.01], [0.34, 0.72, 7.19])",DownSide
187,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.56]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
188,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.56]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",UpSide
189,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([-0.71, -1.89, -0.01], [14.39, -5.43, 1.99])",SideSurface
190,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.77]","([0.02, -0.0, -0.0], [0.01, 0.17, -0.0])",SideSurface
191,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.55]","([1.43, -1.43, -0.0], [10.39, 10.37, -4.47])",DownSide
192,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.54]","([0.0, 0.0, 0.0], [-0.0, 0.0, -0.0])",SideSurface
193,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.08]","([-0.03, 0.01, -0.0], [-0.66, -2.36, 0.77])",UpSide
194,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.64]","([0.0, -0.09, -0.01], [6.06, -0.03, -2.82])",DownSide
195,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.28]","([0.02, -0.16, -0.04], [-3.41, 0.28, -8.02])",DownSide
196,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.09]","([-0.08, 0.37, 0.0], [-2.77, -0.63, -0.0])",SideSurface
197,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.96]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
198,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.85]","([-0.06, -0.31, -0.14], [1.93, -5.26, 10.91])",DownSide
199,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.39]","([3.24, 0.48, 0.01], [-3.64, 24.36, 0.01])",SideSurface
200,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.42]","([-0.01, -0.0, 0.01], [0.06, -0.26, -0.0])",UpSide
201,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.28]","([-0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
202,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.18]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
203,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.37]","([-0.21, -0.4, -0.0], [3.0, -1.55, -0.0])",SideSurface
204,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([-0.16, -0.01, 0.14], [4.48, 1.37, 6.35])",DownSide
205,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.65]","([-0.01, -0.04, -0.01], [3.59, -1.19, 1.37])",DownSide
206,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.5]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",SideSurface
207,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.11]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
208,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.26]","([-0.05, -0.06, -0.12], [-2.44, -2.34, 2.02])",DownSide
209,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.52]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
210,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.7]","([-1.17, 1.66, 0.01], [-12.45, -8.77, 0.01])",SideSurface
211,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.13]","([-0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
212,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.71]","([0.09, -0.03, -0.13], [-4.43, 3.64, -4.16])",DownSide
213,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.77]","([-0.05, 0.02, -0.0], [-1.57, -4.27, 1.77])",UpSide
214,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.46]","([0.84, -0.47, 0.01], [3.52, 6.28, -0.0])",SideSurface
215,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.74]","([0.12, 0.13, 0.0], [-0.98, 0.87, -0.0])",SideSurface
216,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.48]","([0.03, 0.02, 0.0], [-2.43, 4.84, -3.0])",DownSide
217,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.21]","([0.09, -0.03, 0.04], [-0.1, 6.21, 3.13])",UpSide
218,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.32]","([0.0, -0.03, -0.0], [2.51, 0.06, -0.79])",DownSide
219,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.29]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",UpSide
220,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.31]","([-0.09, 0.0, -0.0], [-0.57, -5.65, -2.37])",UpSide
221,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.46]","([-0.09, 0.07, -0.08], [-5.61, -3.0, 3.04])",DownSide
222,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.3]","([0.17, -0.01, 0.09], [-2.62, 7.33, 4.2])",UpSide
223,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
224,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.37]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
225,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.16]","([-2.0, -1.64, -0.0], [11.79, -14.44, 5.78])",DownSide
226,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.11]","([-0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
227,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.54]","([-0.0, 0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
228,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.55]","([-0.94, -0.93, 0.0], [7.01, -7.08, -0.0])",SideSurface
229,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.11]","([0.48, 0.98, 0.0], [-7.37, 3.59, -0.0])",SideSurface
230,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.26]","([1.49, 2.5, -0.01], [-18.78, 11.28, 0.01])",SideSurface
231,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([-0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
232,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.15]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
233,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.8]","([-0.0, 0.07, 0.04], [-4.3, -2.89, 2.38])",UpSide
234,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
235,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.62]","([0.19, 0.06, -0.16], [-5.35, 6.0, -4.09])",DownSide
236,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.6]","([0.06, 0.04, -0.08], [1.06, 5.3, 2.88])",UpSide
237,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.67]","([0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
238,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([-1.83, 1.44, -0.0], [-10.89, -13.75, 0.01])",SideSurface
239,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.13]","([0.22, 1.63, 0.0], [-12.26, 1.64, -0.0])",SideSurface
240,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.69]","([0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
241,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.2]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",SideSurface
242,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.32]","([0.0, 0.0, 0.0], [-0.0, 0.0, -0.0])",DownSide
243,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.54]","([-0.11, 0.15, -0.03], [-6.41, -4.69, 3.61])",DownSide
244,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.43]","([0.0, 0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
245,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.32]","([0.06, 0.18, -0.0], [1.38, -0.49, -11.2])",UpSide
246,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.03]","([-0.0, -0.0, 0.0], [-0.0, -0.0, -0.0])",DownSide
247,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.23]","([-0.03, 0.02, -0.01], [-1.94, -2.62, -1.14])",UpSide
248,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.99]","([0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
249,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.24]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
250,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.83]","([-0.03, -0.02, -0.0], [1.52, -2.52, 0.99])",UpSide
251,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.01]","([0.13, -1.5, 0.0], [11.28, 0.99, 0.01])",SideSurface
252,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.44]","([0.04, 0.05, -0.04], [-5.46, 3.05, -4.48])",UpSide
253,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.41]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
254,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.25]","([-0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",DownSide
255,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.17]","([0.0, -0.0, 0.0], [-0.0, -0.0, -0.0])",DownSide
256,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.05]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",SideSurface
257,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.49]","([-1.67, -0.72, 0.01], [5.43, -12.52, -0.01])",SideSurface
258,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.55]","([1.11, 2.79, -0.01], [-21.01, 8.24, -0.0])",SideSurface
259,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.06]","([0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",DownSide
260,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([0.33, -1.45, 0.01], [10.88, 2.48, -0.01])",SideSurface
261,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.64]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
262,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.76]","([-0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
263,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.65]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
264,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.48]","([-0.85, 1.74, -0.0], [-13.05, -6.43, -0.0])",SideSurface
265,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.36]","([-1.07, 0.56, -0.15], [-8.68, 1.62, -1.69])",UpSide
266,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.29]","([0.45, 0.38, -0.0], [-2.81, 3.38, 0.0])",SideSurface
267,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.04]","([-0.04, -0.04, -0.08], [-1.1, -5.67, 4.01])",UpSide
268,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.13]","([0.01, 0.07, 0.01], [-6.44, -0.17, -5.0])",UpSide
269,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.52]","([-0.24, 0.87, -0.01], [-6.54, -1.85, -0.01])",SideSurface
270,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.51]","([0.04, -0.03, -0.01], [2.75, 3.4, 1.72])",UpSide
271,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.26]","([-0.17, 0.12, -0.24], [-7.28, -0.84, 5.33])",DownSide
272,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.94]","([0.0, -0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
273,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.41]","([0.24, -0.25, 0.17], [7.49, 1.29, -9.57])",DownSide
274,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.45]","([1.44, -1.99, -0.01], [15.15, 11.05, -1.54])",SideSurface
275,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.69]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
276,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.12]","([0.21, 0.11, 0.24], [-6.86, 0.65, 6.06])",DownSide
277,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.05]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",SideSurface
278,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.21]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
279,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.76]","([0.56, 1.25, -0.0], [-8.51, 3.8, -4.27])",UpSide
280,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.45]","([0.0, 0.0, 0.01], [-0.05, 0.04, -0.0])",DownSide
281,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.24]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
282,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.09]","([-0.98, -3.1, 0.0], [23.34, -7.4, -0.01])",SideSurface
283,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.27]","([1.25, -1.07, 0.0], [8.08, 9.42, 0.0])",SideSurface
284,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.2]","([0.88, -1.34, -0.01], [10.0, 6.65, -0.0])",SideSurface
285,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.47]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
286,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.44]","([-0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
287,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.35]","([-0.21, -2.31, -0.01], [17.33, -1.64, 0.0])",SideSurface
288,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.44]","([0.02, 0.04, -0.0], [-3.27, 1.59, -1.32])",DownSide
289,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.32]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
290,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.78]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
291,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.41]","([0.0, -0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
292,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.56]","([2.27, 0.43, 0.0], [-3.2, 17.04, 0.01])",SideSurface
293,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.56]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",SideSurface
294,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.85]","([-0.0, 0.0, 0.0], [-0.0, -0.0, 0.0])",SideSurface
295,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.16]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",SideSurface
296,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([-2.47, -0.7, -0.0], [4.67, -16.51, -8.61])",DownSide
297,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.96]","([-1.52, 2.32, -0.0], [-16.75, -10.95, -6.11])",DownSide
298,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.71]","([-0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
299,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.06]","([1.11, -0.84, -0.0], [6.27, 8.36, -0.0])",SideSurface
300,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.67]","([-0.04, 0.06, -0.01], [-3.75, -3.07, 1.91])",DownSide
301,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.1]","([0.22, 0.18, -0.16], [-7.89, 5.78, -5.16])",UpSide
302,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([-0.0, 0.0, 0.0], [-0.01, -0.0, 0.0])",UpSide
303,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.81]","([0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
304,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.64]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",UpSide
305,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.48]","([-0.0, 0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
306,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.85]","([0.03, -0.03, -0.01], [2.37, 2.33, 1.16])",DownSide
307,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.85]","([0.08, -0.15, 0.05], [7.57, 1.28, -3.58])",DownSide
308,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.32]","([1.67, 0.79, -0.06], [3.59, 9.46, 7.7])",DownSide
309,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.2]","([0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
310,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
311,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.59]","([0.03, 0.04, -0.01], [-3.6, 2.84, -1.89])",UpSide
312,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.19]","([-0.02, 0.03, -0.01], [-2.91, -1.57, -1.14])",DownSide
313,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.18]","([-0.05, -0.1, 0.01], [-2.08, -0.16, -9.58])",DownSide
314,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([0.0, -0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
315,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.77]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
316,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.98]","([0.0, -0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
317,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.62]","([0.01, 0.06, 0.01], [-5.08, 1.53, -2.42])",DownSide
318,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([0.03, 0.15, 0.01], [1.14, 0.5, -9.14])",DownSide
319,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.66]","([0.04, 0.0, -0.01], [-0.36, 4.01, -1.51])",DownSide
320,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.15]","([0.57, -1.24, -0.0], [9.34, 4.33, -0.0])",SideSurface
321,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.17]","([0.88, 2.35, -0.0], [-15.25, 5.68, 9.32])",UpSide
322,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.59]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
323,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.96]","([-0.21, -0.06, -0.21], [6.2, -5.58, -4.87])",DownSide
324,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.56]","([0.03, -0.01, -0.01], [1.23, 2.89, 1.06])",DownSide
325,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
326,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.59]","([0.07, 0.05, -0.08], [-0.05, 5.7, 2.73])",UpSide
