,radius,thickness,mass,restitution,lateralFriction,spinningFriction,rollingFriction,starPosition,starVelocity,side
163,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.28]","([-0.04, 0.14, -0.13], [0.6, 4.29, 6.86])",DownSide
164,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.93]","([0.4, -1.13, -0.0], [8.46, 2.93, 2.31])",DownSide
165,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([0.57, 0.56, -0.0], [-4.2, 4.22, -0.01])",SideSurface
166,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([0.0, -0.03, -0.0], [2.32, 0.43, 0.74])",DownSide
167,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.18]","([-0.02, 0.04, -0.01], [-3.67, -1.55, -1.48])",DownSide
168,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.6]","([-1.97, 0.43, 0.0], [-2.84, -13.01, 6.87])",DownSide
169,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.01]","([0.0, -0.0, 0.0], [-0.0, -0.0, -0.0])",UpSide
170,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.27]","([1.48, -0.58, -0.01], [4.26, 11.16, -0.0])",SideSurface
171,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.26]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
172,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.37]","([-1.03, 1.91, -0.01], [-14.32, -7.78, -0.01])",SideSurface
173,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.92]","([1.02, -0.9, -0.0], [6.78, 7.64, 0.0])",SideSurface
174,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.59]","([-0.01, 0.04, -0.01], [-3.73, -1.28, -1.46])",DownSide
175,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([-0.84, -1.7, -0.0], [10.7, -5.29, 7.28])",UpSide
176,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.15]","([0.04, 0.01, -0.01], [-0.7, 3.48, 1.26])",DownSide
177,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.74]","([1.28, 0.85, 0.01], [-6.36, 9.64, 0.01])",SideSurface
178,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([-0.0, -0.05, 0.01], [5.5, -1.65, -3.34])",DownSide
179,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.5]","([0.01, 0.2, 0.0], [-1.49, 0.06, -0.0])",SideSurface
180,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.3]","([0.0, 0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
181,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.62]","([0.06, -0.02, 0.0], [0.83, 4.91, 2.0])",UpSide
182,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.2]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
183,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.53]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
184,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.08]","([-0.0, -0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
185,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.39]","([-0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
186,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.89]","([0.0, 0.0, 0.0], [-0.0, -0.0, -0.0])",DownSide
187,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.96]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",DownSide
188,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.75]","([-0.01, -0.03, -0.0], [2.64, -1.19, 0.96])",DownSide
189,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.57]","([0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",UpSide
190,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.64]","([-0.3, -2.38, -0.0], [17.85, -2.29, 0.0])",SideSurface
191,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.54]","([0.05, -0.01, -0.01], [0.86, 4.95, -2.36])",UpSide
192,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.01]","([0.96, 0.4, 0.11], [-3.25, -3.92, -1.73])",UpSide
193,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.06]","([-0.23, -0.83, 0.01], [6.22, -1.75, 0.01])",SideSurface
194,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.93]","([0.01, -0.05, -0.01], [3.98, 0.83, -1.51])",UpSide
195,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.32]","([-0.0, 0.04, -0.01], [-4.89, -0.41, 2.36])",DownSide
196,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.29]","([1.29, 1.27, -0.0], [-9.69, 9.74, -2.6])",SideSurface
197,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.16]","([-1.44, -0.59, 0.01], [4.44, -10.8, -0.01])",SideSurface
198,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.75]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
199,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.47]","([-0.0, -0.0, 0.0], [0.0, -0.0, -0.0])",SideSurface
200,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.26]","([-0.06, 0.02, -0.03], [-0.66, -5.1, -2.28])",DownSide
201,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.63]","([-0.0, -0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
202,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.27]","([0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
203,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.96]","([-0.03, -0.01, -0.0], [0.94, -2.7, -0.94])",UpSide
204,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.52]","([1.22, -2.13, -0.0], [16.12, 9.19, 2.58])",DownSide
205,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.35]","([0.08, -1.47, -0.0], [11.07, 0.66, -0.01])",SideSurface
206,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.78]","([0.08, 0.08, 0.01], [-3.43, 5.18, -2.72])",UpSide
207,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.58]","([0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",UpSide
208,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.06]","([1.04, 1.57, 0.01], [-11.77, 7.84, -0.01])",SideSurface
209,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.99]","([-0.0, 0.0, 0.0], [-0.03, -0.04, -0.0])",DownSide
210,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.5]","([-0.08, 0.04, 0.07], [-5.39, -2.65, -3.19])",UpSide
211,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.86]","([0.03, -0.02, -0.01], [1.8, 2.95, -1.24])",UpSide
212,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.32]","([0.52, -1.16, 0.0], [8.07, 3.62, -3.62])",UpSide
213,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.52]","([-0.05, 0.02, -0.0], [-2.09, -3.77, -1.7])",UpSide
214,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.23]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
215,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.79]","([0.32, -0.18, 0.0], [3.26, 10.86, 6.5])",UpSide
216,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.81]","([-0.0, -0.0, 0.0], [0.0, -0.0, 0.0])",UpSide
217,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.09]","([-0.0, -0.0, 0.0], [0.0, -0.0, 0.0])",UpSide
218,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.3]","([-0.11, 0.06, -0.1], [-5.5, -4.25, 4.39])",UpSide
219,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.75]","([0.27, 0.16, 0.12], [2.06, 3.13, -9.23])",UpSide
220,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([0.02, 0.11, 0.03], [-5.47, 2.73, -2.69])",DownSide
221,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.31]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
222,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.8]","([0.07, 0.04, 0.01], [-3.58, 4.84, 3.15])",DownSide
223,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.35]","([-0.02, 0.02, -0.0], [-2.01, -2.09, -0.97])",UpSide
224,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.42]","([-0.76, -1.14, 0.0], [8.6, -5.69, -0.0])",SideSurface
225,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.76]","([-0.07, -0.09, 0.09], [6.81, -0.34, 5.0])",UpSide
226,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.67]","([0.0, 0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
227,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.91]","([0.0, 0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
228,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.89]","([-0.09, -0.08, -0.08], [2.0, -6.66, 5.0])",DownSide
229,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.28]","([-0.32, -2.41, -0.01], [18.13, -2.33, -0.0])",SideSurface
230,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.13]","([1.13, 1.09, -0.01], [-8.14, 8.58, 0.0])",SideSurface
231,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.54]","([0.0, 0.0, -0.0], [0.0, -0.0, 0.0])",DownSide
232,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.51]","([0.0, -0.0, -0.0], [0.0, -0.0, -0.0])",DownSide
233,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.93]","([-0.0, -0.0, 0.0], [0.0, -0.0, -0.0])",SideSurface
234,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.33]","([-0.01, -0.03, -0.0], [2.32, -0.63, -0.76])",UpSide
235,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.47]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
236,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.66]","([-0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
237,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.76]","([0.0, -0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
238,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.27]","([-0.6, -0.08, -0.01], [0.67, -4.48, -0.0])",SideSurface
239,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.2]","([-0.63, 1.18, -0.0], [-8.85, -4.77, -0.0])",SideSurface
240,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.58]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
241,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([0.14, 0.01, 0.0], [-0.06, 1.05, 0.0])",SideSurface
242,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.58]","([0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
243,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([0.85, -0.98, -0.0], [7.36, 6.42, -0.0])",SideSurface
244,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.45]","([-0.02, 0.04, -0.01], [-3.14, -2.0, 1.37])",UpSide
245,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.84]","([0.08, 0.01, -0.05], [-2.46, 4.88, -2.42])",DownSide
246,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.25]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
247,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.71]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
248,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.72]","([-0.2, 0.21, 0.14], [0.98, -6.77, 12.33])",DownSide
249,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.41]","([-0.11, -0.17, -0.22], [6.51, 2.36, -5.61])",DownSide
250,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.18]","([-0.02, 0.05, -0.07], [-1.06, -5.67, -4.23])",UpSide
251,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.41]","([-1.15, 1.83, -0.01], [-13.7, -8.72, -0.01])",SideSurface
252,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.26]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
253,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.73]","([-0.02, -0.05, -0.0], [4.37, -1.26, 1.75])",DownSide
254,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.88]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
255,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.88]","([-0.04, -0.02, -0.01], [1.65, -3.43, -1.39])",DownSide
256,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.66]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
257,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.88]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
258,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.38]","([-0.0, 0.04, -0.01], [-3.38, -0.09, 1.16])",DownSide
259,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.77]","([0.04, -0.0, -0.01], [0.31, 3.42, -1.19])",UpSide
260,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.06]","([-0.22, 0.05, -0.17], [-5.21, -6.45, 5.44])",UpSide
261,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.78]","([0.13, -0.02, 0.03], [-1.02, 7.0, 3.74])",UpSide
262,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.46]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",UpSide
263,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.0]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
264,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.48]","([-0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
265,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.45]","([-0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
266,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.79]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",DownSide
267,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.98]","([0.03, 2.18, 0.0], [-16.42, 0.23, 0.01])",SideSurface
268,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.84]","([0.56, 2.94, -0.0], [-22.2, 4.3, 2.33])",DownSide
269,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.68]","([-0.05, 0.04, -0.03], [-1.85, -4.95, -2.44])",DownSide
270,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.29]","([0.0, -0.0, -0.0], [0.0, 0.0, 0.0])",DownSide
271,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.99]","([0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",DownSide
272,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.45]","([0.06, -0.02, 0.0], [2.07, 5.84, -3.89])",DownSide
273,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.22]","([0.13, -0.05, -0.02], [2.47, 6.53, 3.07])",DownSide
274,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.83]","([0.02, 0.18, 0.05], [-7.71, -1.3, 3.72])",UpSide
275,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.37]","([-0.33, -0.95, 0.0], [7.16, -2.47, -0.0])",SideSurface
276,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.88]","([-0.0, 0.0, -0.0], [-0.0, -0.0, 0.0])",UpSide
277,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.58]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
278,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.31]","([0.0, -0.0, 0.0], [0.0, 0.0, -0.0])",SideSurface
279,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.98]","([-0.59, -1.18, -0.0], [8.81, -4.46, 0.0])",SideSurface
280,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.59]","([-0.0, 0.0, 0.0], [0.0, -0.0, -0.0])",UpSide
281,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.82]","([-1.5, -2.36, -0.0], [17.75, -11.3, 0.01])",SideSurface
282,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.17]","([-1.2, -1.38, -0.0], [10.4, -8.96, -0.01])",SideSurface
283,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.96]","([-0.04, 0.1, -0.02], [-6.17, -1.95, 3.19])",DownSide
284,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([-0.01, -0.02, 0.0], [4.89, -1.61, 2.91])",UpSide
285,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.07]","([2.04, -1.6, -0.0], [12.01, 15.35, -0.0])",SideSurface
286,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.64]","([0.05, -0.07, -0.03], [2.65, -2.55, 9.46])",DownSide
287,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.86]","([-0.0, 0.0, 0.0], [0.0, 0.0, 0.0])",UpSide
288,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.48]","([0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
289,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.77]","([0.22, -0.03, 0.13], [5.06, 6.57, -4.17])",UpSide
290,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.72]","([0.0, -0.0, -0.0], [0.0, 0.0, -0.0])",UpSide
291,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.58]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
292,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.9]","([2.16, -0.4, -0.01], [2.93, 16.25, -0.0])",SideSurface
293,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([-0.04, -0.1, -0.11], [6.02, 2.06, -4.22])",UpSide
294,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.74]","([-0.0, -0.0, -0.0], [0.0, -0.0, 0.0])",UpSide
295,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.66]","([0.12, -0.7, 0.0], [5.27, 0.88, -0.0])",SideSurface
296,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.36]","([-0.03, 0.01, -0.0], [-1.11, -2.46, -0.88])",DownSide
297,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.55]","([2.31, 0.03, -0.0], [-0.16, 17.4, 0.0])",SideSurface
298,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.48]","([0.03, 0.02, 0.0], [-0.13, 0.21, 0.0])",SideSurface
299,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-0.0, 0.0, -0.0], [-0.0, -0.0, -0.0])",UpSide
300,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.11]","([-0.0, -0.0, -0.0], [-0.0, 0.0, 0.0])",DownSide
301,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.82]","([-0.02, -0.05, -0.0], [4.08, -2.14, -1.85])",DownSide
302,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.66]","([-0.15, -0.04, 0.1], [-1.6, -7.08, -3.63])",DownSide
303,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.93]","([-0.05, 0.05, -0.02], [-3.96, -3.39, 2.28])",UpSide
304,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.57]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",UpSide
305,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([-0.0, -0.0, 0.0], [0.0, -0.0, -0.0])",UpSide
306,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.96]","([-2.26, -1.3, 0.01], [9.79, -16.99, 0.01])",SideSurface
307,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.08]","([-0.87, -1.03, -0.18], [-8.13, 2.2, -3.19])",UpSide
308,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.04]","([-0.04, -0.02, -0.01], [1.51, -4.42, 2.1])",DownSide
309,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.82]","([-0.21, -0.01, 0.02], [1.48, -8.26, 3.85])",DownSide
310,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.97]","([-1.17, -0.91, 0.0], [6.83, -8.79, -0.0])",SideSurface
311,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([0.0, 0.0, 0.0], [-0.0, 0.0, 0.0])",UpSide
312,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.83]","([-0.27, 0.25, -0.14], [-9.04, -6.35, 5.93])",DownSide
313,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.65]","([0.01, -0.04, -0.01], [3.15, 1.05, 1.15])",DownSide
314,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.74]","([0.07, 0.18, 0.09], [-8.21, 0.03, 4.03])",DownSide
315,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.24]","([0.0, 0.0, -0.0], [-0.0, 0.0, -0.0])",DownSide
316,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.97]","([-0.13, 0.01, -0.14], [5.37, -2.14, -5.82])",DownSide
317,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.5]","([-0.04, 0.04, -0.02], [-3.98, -2.66, 2.03])",DownSide
318,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.5]","([0.0, 0.0, -0.0], [-0.0, 0.0, 0.0])",UpSide
319,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.7]","([-0.21, -1.94, -0.01], [14.57, -1.68, 0.0])",SideSurface
320,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.51]","([-0.04, 0.01, -0.01], [-1.17, -3.17, -1.18])",UpSide
321,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.48]","([-0.04, 0.01, -0.01], [-0.65, -3.37, 1.19])",DownSide
322,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.33]","([0.1, 0.09, -0.1], [-2.2, 6.54, 3.56])",UpSide
323,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.83]","([0.02, 0.13, -0.16], [-0.71, -5.2, -5.52])",DownSide
324,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 4.99]","([0.0, 0.12, -0.15], [-3.87, -4.73, -3.61])",UpSide
325,0.133,0.1,0.1,0.5,0.5,0.0005,0.002,"[0.0, 0.0, 5.89]","([0.05, 0.11, 0.14], [-4.68, -3.66, 3.64])",DownSide
